schools,year,hhabit,parksd,medu,girl,sports,bmi,chrt
5,2033,No,4,7,Yes,Yes,24.348574,0
33,2038,Yes,3,9,No,Yes,18.009964,2038
2,2033,No,6,8,Yes,Yes,27.848265,2034
20,2038,No,4,17,No,Yes,22.355263,0
20,2037,No,4,19,No,No,26.136705,0
21,2034,No,4,11,No,No,32.21365,0
12,2033,No,5,8,Yes,Yes,31.419952,0
22,2032,No,5,9,No,Yes,22.528412,0
10,2038,No,6,9,Yes,Yes,28.05035,0
36,2033,No,3,10,Yes,Yes,20.446581,2036
29,2038,No,3,9,Yes,No,30.095943,0
5,2033,No,4,9,No,Yes,27.497044,0
7,2033,No,5,9,No,No,29.03583,0
18,2032,No,5,8,Yes,Yes,33.772049,0
29,2034,No,3,9,Yes,Yes,25.812857,0
38,2035,No,7,7,Yes,No,26.033998,2036
22,2039,No,5,11,No,Yes,27.919062,0
21,2039,No,4,12,No,No,29.114574,0
13,2033,No,3,10,No,Yes,29.345987,0
27,2040,No,6,9,Yes,Yes,30.692997,0
16,2038,No,3,9,No,No,27.251911,0
15,2038,No,5,8,No,Yes,28.112301,0
27,2038,No,6,11,No,No,21.106642,0
10,2038,No,6,10,Yes,No,24.054523,0
25,2038,No,5,9,No,Yes,29.842173,0
17,2037,No,6,16,Yes,Yes,22.343252,0
10,2033,No,6,9,No,No,29.580376,0
29,2037,No,3,8,Yes,Yes,24.135071,0
28,2032,No,3,8,No,Yes,26.592409,0
26,2039,No,4,9,No,Yes,19.032782,0
26,2040,No,4,9,Yes,No,29.953901,0
30,2036,No,6,9,No,No,18.366127,0
22,2039,No,5,11,No,No,34.251137,0
40,2038,Yes,4,9,Yes,No,30.130468,2036
27,2037,No,6,10,No,Yes,27.066414,0
19,2039,No,5,9,Yes,Yes,26.897202,0
15,2036,No,5,12,Yes,No,32.408627,0
16,2037,No,3,9,No,Yes,24.639904,0
29,2036,No,3,12,No,No,31.239422,0
16,2036,No,3,9,Yes,Yes,25.655638,0
40,2036,Yes,4,9,Yes,Yes,25.857901,2036
24,2035,No,5,11,No,No,25.824509,0
5,2034,No,4,8,No,No,23.108788,0
4,2040,No,5,9,Yes,No,33.024509,0
29,2032,No,3,7,No,Yes,18.545965,0
15,2039,No,5,15,Yes,Yes,28.033222,0
15,2036,No,5,10,No,Yes,15.800382,0
19,2039,No,5,10,Yes,Yes,22.53508,0
6,2032,No,6,9,No,Yes,22.753323,0
34,2040,Yes,3,9,No,Yes,32.520466,2038
3,2038,Yes,5,9,No,Yes,18.112411,2034
35,2034,No,3,9,Yes,Yes,21.381819,2038
32,2037,No,3,9,Yes,No,32.270458,2038
20,2033,No,4,11,Yes,Yes,21.281895,0
24,2037,No,5,10,No,No,22.37747,0
33,2034,No,3,9,No,Yes,25.807627,2038
26,2036,No,4,7,No,Yes,23.892982,0
5,2040,No,4,9,Yes,Yes,23.062794,0
1,2033,No,6,9,Yes,Yes,31.205151,2034
11,2033,No,7,11,No,No,23.264126,0
3,2032,No,5,9,No,No,31.528831,2034
21,2035,No,4,15,Yes,Yes,34.236515,0
11,2036,No,7,8,No,Yes,19.15243,0
20,2033,No,4,7,No,Yes,28.212456,0
2,2033,No,6,10,No,No,16.973047,2034
6,2034,No,6,9,Yes,Yes,33.352448,0
5,2038,No,4,7,Yes,Yes,27.847342,0
18,2035,No,5,8,No,No,27.749487,0
22,2033,No,5,9,No,No,27.651609,0
35,2038,Yes,3,11,No,Yes,18.963947,2038
13,2035,No,3,9,Yes,Yes,20.021852,0
17,2033,No,6,10,No,No,26.380991,0
19,2036,No,5,9,Yes,No,20.474874,0
38,2038,Yes,7,13,No,Yes,24.637224,2036
4,2037,No,5,9,Yes,Yes,24.261278,0
29,2032,No,3,11,No,No,31.844429,0
23,2035,No,2,9,Yes,Yes,19.548519,0
39,2040,Yes,6,9,Yes,Yes,26.903772,2036
33,2039,Yes,3,8,Yes,Yes,24.641172,2038
26,2035,No,4,9,No,No,24.975693,0
8,2039,No,4,11,No,No,27.006359,0
17,2039,No,6,9,No,Yes,24.80554,0
40,2033,No,4,9,Yes,Yes,24.847191,2036
24,2033,No,5,17,No,Yes,33.450554,0
17,2038,No,6,9,No,Yes,18.876266,0
12,2034,No,5,9,No,No,25.927021,0
33,2040,Yes,3,9,Yes,No,30.915426,2038
1,2032,No,6,9,Yes,Yes,21.586269,2034
28,2037,No,3,19,Yes,No,30.611879,0
31,2035,No,3,10,No,No,23.755911,2038
15,2032,No,5,15,Yes,Yes,22.231806,0
7,2033,No,5,9,No,Yes,17.998751,0
2,2036,Yes,6,8,Yes,Yes,17.026909,2034
17,2038,No,6,7,Yes,Yes,29.344395,0
22,2035,No,5,13,Yes,Yes,32.6777,0
15,2034,No,5,9,Yes,No,30.336672,0
8,2039,No,4,9,No,No,19.560875,0
20,2035,No,4,19,No,Yes,31.472343,0
15,2039,No,5,8,Yes,Yes,33.209236,0
30,2032,No,6,11,No,No,18.27199,0
21,2036,No,4,9,Yes,No,34.512356,0
30,2040,No,6,15,No,Yes,33.313797,0
35,2032,No,3,10,No,No,30.849628,2038
29,2037,No,3,7,No,Yes,30.380783,0
24,2033,No,5,12,Yes,Yes,19.631062,0
4,2038,No,5,7,No,No,30.886446,0
22,2032,No,5,9,Yes,No,33.301628,0
31,2036,No,3,9,Yes,Yes,17.77179,2038
40,2033,No,4,9,No,Yes,29.970892,2036
24,2039,No,5,9,No,Yes,23.176598,0
40,2033,No,4,9,No,No,33.479355,2036
10,2033,No,6,9,Yes,Yes,27.189781,0
23,2034,No,2,11,Yes,No,34.798313,0
16,2040,No,3,11,No,Yes,27.190397,0
37,2035,No,6,12,Yes,Yes,25.621527,2036
9,2032,No,3,7,No,No,26.674641,0
12,2034,No,5,8,Yes,Yes,31.749401,0
19,2034,No,5,9,No,Yes,22.759981,0
2,2035,Yes,6,12,No,No,30.634628,2034
30,2035,No,6,11,No,No,30.22632,0
15,2035,No,5,8,Yes,Yes,27.63636,0
34,2034,No,3,8,No,Yes,18.171852,2038
27,2033,No,6,13,Yes,Yes,21.732183,0
16,2037,No,3,18,No,Yes,24.062643,0
8,2039,No,4,10,No,No,34.422028,0
13,2032,No,3,9,Yes,No,35.515854,0
32,2035,No,3,10,No,No,31.975338,2038
31,2038,Yes,3,9,No,Yes,27.615957,2038
16,2038,No,3,8,Yes,Yes,24.532101,0
17,2034,No,6,8,Yes,Yes,32.347374,0
37,2033,No,6,11,No,No,27.562826,2036
23,2040,No,2,9,Yes,No,21.316357,0
14,2037,No,5,9,Yes,Yes,19.418083,0
31,2038,Yes,3,7,No,No,21.093782,2038
31,2037,No,3,19,Yes,Yes,31.806473,2038
28,2040,No,3,9,Yes,Yes,30.88097,0
37,2034,No,6,9,Yes,No,27.137602,2036
26,2034,No,4,14,Yes,Yes,24.114187,0
12,2034,No,5,11,Yes,No,27.744127,0
10,2040,No,6,9,Yes,Yes,28.15934,0
20,2040,No,4,7,No,No,30.302416,0
39,2034,No,6,9,Yes,Yes,23.453394,2036
22,2040,No,5,0,Yes,Yes,21.678638,0
8,2033,No,4,7,No,Yes,20.112465,0
33,2036,No,3,9,No,Yes,24.929203,2038
3,2037,Yes,5,10,Yes,Yes,25.536726,2034
19,2035,No,5,12,Yes,No,29.770012,0
31,2035,No,3,10,No,Yes,32.211914,2038
36,2036,Yes,3,14,Yes,Yes,26.34156,2036
32,2035,No,3,9,Yes,Yes,19.91806,2038
4,2040,No,5,14,No,Yes,25.504869,0
35,2035,No,3,10,Yes,No,25.915781,2038
39,2032,No,6,7,Yes,Yes,29.374603,2036
36,2037,Yes,3,10,No,No,15.45348,2036
18,2036,No,5,11,No,Yes,29.672699,0
7,2033,No,5,0,No,No,17.482784,0
10,2036,No,6,16,Yes,Yes,23.382425,0
7,2034,No,5,8,Yes,Yes,30.520477,0
33,2032,No,3,7,Yes,Yes,33.934677,2038
15,2033,No,5,10,Yes,Yes,25.194407,0
10,2036,No,6,9,No,Yes,19.4799,0
1,2039,Yes,6,8,Yes,Yes,17.04044,2034
19,2033,No,5,9,No,Yes,29.791899,0
18,2040,No,5,9,Yes,No,20.578999,0
29,2036,No,3,8,No,No,25.429316,0
22,2040,No,5,9,Yes,Yes,25.838932,0
28,2036,No,3,8,No,Yes,13.761441,0
26,2035,No,4,13,Yes,Yes,22.82966,0
24,2034,No,5,9,Yes,Yes,33.453579,0
13,2038,No,3,16,Yes,No,21.962433,0
12,2038,No,5,8,No,No,26.674314,0
1,2036,Yes,6,11,No,No,23.67522,2034
23,2035,No,2,9,No,Yes,19.105537,0
24,2035,No,5,9,No,Yes,24.388706,0
21,2038,No,4,9,No,No,30.460947,0
36,2033,No,3,11,No,No,26.197878,2036
16,2035,No,3,9,Yes,No,28.595476,0
9,2032,No,3,12,Yes,Yes,33.886345,0
37,2034,No,6,9,Yes,Yes,33.513058,2036
33,2036,No,3,14,No,No,31.964115,2038
33,2035,No,3,8,No,Yes,31.609346,2038
5,2032,No,4,11,No,Yes,26.381769,0
40,2038,Yes,4,8,No,Yes,22.557573,2036
17,2033,No,6,11,No,Yes,21.079004,0
30,2034,No,6,7,Yes,No,30.209023,0
16,2034,No,3,19,No,Yes,16.896585,0
1,2032,No,6,10,Yes,Yes,21.606806,2034
27,2035,No,6,11,No,Yes,28.041288,0
11,2032,No,7,8,Yes,Yes,22.471754,0
11,2035,No,7,9,Yes,No,27.56111,0
35,2040,Yes,3,10,Yes,Yes,26.133537,2038
31,2038,Yes,3,9,Yes,No,22.195877,2038
16,2039,No,3,9,Yes,No,29.446531,0
39,2034,No,6,9,Yes,Yes,32.065853,2036
9,2040,No,3,11,Yes,No,20.217194,0
14,2040,No,5,10,Yes,Yes,31.132454,0
24,2035,No,5,9,No,Yes,26.071617,0
22,2037,No,5,9,Yes,No,31.81217,0
13,2037,No,3,7,Yes,Yes,28.683681,0
23,2037,No,2,9,No,No,28.85951,0
34,2038,Yes,3,11,No,Yes,27.20232,2038
25,2035,No,5,15,No,Yes,21.501488,0
10,2033,No,6,9,No,Yes,21.492229,0
28,2037,No,3,0,No,No,28.342016,0
26,2035,No,4,11,No,Yes,19.575369,0
11,2037,No,7,8,Yes,Yes,27.46034,0
36,2039,Yes,3,7,Yes,Yes,20.95104,2036
15,2038,No,5,10,Yes,Yes,25.266153,0
4,2037,No,5,9,Yes,No,22.87726,0
26,2032,No,4,12,Yes,No,28.909794,0
33,2035,No,3,9,Yes,No,26.423046,2038
38,2038,Yes,7,10,Yes,Yes,25.470877,2036
29,2033,No,3,10,No,No,27.826744,0
34,2032,No,3,9,Yes,Yes,18.533581,2038
34,2033,No,3,9,Yes,No,33.629318,2038
33,2035,No,3,9,No,No,28.445496,2038
11,2039,No,7,12,Yes,Yes,28.927095,0
1,2037,Yes,6,10,Yes,No,21.077862,2034
5,2040,No,4,9,Yes,No,33.894165,0
10,2040,No,6,9,No,No,29.855745,0
29,2036,No,3,13,Yes,No,27.560795,0
29,2039,No,3,9,Yes,Yes,20.060127,0
4,2039,No,5,10,No,Yes,23.833933,0
27,2036,No,6,8,Yes,No,31.619019,0
23,2040,No,2,8,Yes,Yes,23.998457,0
14,2037,No,5,8,No,No,25.084162,0
11,2039,No,7,12,No,Yes,20.304928,0
2,2040,Yes,6,3,Yes,Yes,22.934893,2034
13,2036,No,3,12,No,Yes,27.133804,0
37,2038,Yes,6,10,No,No,26.00106,2036
17,2038,No,6,12,No,Yes,24.765421,0
25,2040,No,5,9,Yes,Yes,33.193195,0
16,2040,No,3,9,No,Yes,18.822344,0
37,2033,No,6,9,Yes,Yes,30.617222,2036
37,2036,Yes,6,9,No,Yes,15.460363,2036
29,2032,No,3,14,Yes,No,19.888571,0
33,2035,No,3,10,Yes,Yes,22.042727,2038
34,2032,No,3,11,Yes,Yes,24.700165,2038
38,2034,No,7,18,No,Yes,18.485943,2036
12,2037,No,5,12,No,Yes,24.569231,0
37,2040,Yes,6,12,No,Yes,28.020185,2036
31,2038,Yes,3,12,Yes,Yes,15.199951,2038
4,2036,No,5,9,Yes,Yes,26.280672,0
11,2036,No,7,9,Yes,Yes,25.081276,0
14,2040,No,5,18,No,Yes,34.047478,0
9,2036,No,3,9,No,Yes,29.225157,0
34,2033,No,3,14,Yes,Yes,18.997356,2038
8,2038,No,4,12,No,Yes,21.346806,0
19,2032,No,5,11,No,No,26.313858,0
13,2039,No,3,9,Yes,Yes,30.306549,0
26,2039,No,4,9,No,Yes,20.740456,0
30,2040,No,6,12,Yes,No,15.553043,0
11,2038,No,7,8,Yes,No,33.672516,0
19,2039,No,5,9,Yes,No,24.24861,0
31,2035,No,3,9,No,No,32.376991,2038
11,2038,No,7,9,Yes,No,29.571783,0
32,2033,No,3,10,No,No,27.448439,2038
17,2032,No,6,9,Yes,No,28.943258,0
7,2032,No,5,12,Yes,Yes,27.360317,0
26,2037,No,4,10,No,Yes,20.075642,0
3,2034,Yes,5,9,Yes,Yes,26.486807,2034
36,2038,Yes,3,10,Yes,Yes,24.06962,2036
10,2037,No,6,7,Yes,No,31.286798,0
40,2039,Yes,4,15,No,Yes,29.435108,2036
15,2035,No,5,9,No,Yes,30.184181,0
7,2034,No,5,9,Yes,Yes,26.070063,0
16,2039,No,3,10,No,No,25.187071,0
5,2037,No,4,11,No,No,31.790363,0
26,2039,No,4,10,Yes,Yes,16.21937,0
19,2033,No,5,9,No,Yes,28.234705,0
6,2039,No,6,9,No,No,20.273809,0
13,2037,No,3,9,Yes,No,31.231873,0
1,2039,Yes,6,8,No,Yes,16.113163,2034
22,2039,No,5,19,No,No,19.358315,0
28,2040,No,3,19,No,No,29.680716,0
21,2033,No,4,9,Yes,Yes,27.426762,0
25,2036,No,5,9,Yes,Yes,20.042627,0
15,2032,No,5,12,Yes,Yes,24.390968,0
8,2039,No,4,9,Yes,Yes,31.413424,0
11,2040,No,7,9,No,Yes,23.902222,0
18,2038,No,5,9,Yes,Yes,25.467453,0
5,2040,No,4,10,Yes,No,25.427362,0
8,2038,No,4,8,No,Yes,29.858221,0
21,2035,No,4,14,No,No,24.147711,0
21,2037,No,4,9,Yes,Yes,29.558846,0
12,2038,No,5,9,No,Yes,23.747675,0
4,2037,No,5,9,No,Yes,34.380898,0
18,2039,No,5,9,No,No,22.147453,0
1,2039,Yes,6,9,No,Yes,29.897436,2034
18,2033,No,5,7,Yes,No,28.629129,0
23,2033,No,2,9,No,No,25.175655,0
4,2037,No,5,10,No,No,28.090208,0
26,2040,No,4,12,No,No,30.36779,0
12,2039,No,5,8,Yes,No,24.142496,0
1,2039,Yes,6,9,No,Yes,25.707674,2034
26,2035,No,4,9,No,No,32.04705,0
33,2038,Yes,3,9,Yes,No,31.519138,2038
24,2038,No,5,10,No,No,31.844503,0
14,2040,No,5,9,Yes,Yes,31.010757,0
7,2032,No,5,10,Yes,Yes,27.37339,0
19,2035,No,5,9,Yes,No,18.511778,0
34,2033,No,3,9,No,Yes,23.340092,2038
4,2036,No,5,13,Yes,Yes,31.209349,0
39,2036,Yes,6,9,No,Yes,23.891058,2036
15,2033,No,5,11,Yes,Yes,25.64904,0
20,2037,No,4,9,Yes,Yes,22.262875,0
15,2040,No,5,9,No,Yes,25.642574,0
14,2035,No,5,12,Yes,Yes,34.446983,0
13,2034,No,3,7,No,Yes,27.741974,0
38,2035,No,7,9,No,No,23.820507,2036
2,2036,Yes,6,9,No,No,30.407045,2034
15,2037,No,5,9,No,Yes,27.781216,0
38,2039,Yes,7,9,No,Yes,31.825117,2036
9,2039,No,3,9,Yes,No,34.467747,0
7,2037,No,5,10,Yes,Yes,28.061487,0
31,2039,Yes,3,9,No,Yes,23.668282,2038
16,2032,No,3,9,Yes,Yes,25.261772,0
32,2038,Yes,3,9,No,Yes,20.3351,2038
9,2035,No,3,8,Yes,Yes,31.60096,0
34,2038,Yes,3,10,No,Yes,19.342999,2038
5,2032,No,4,8,No,Yes,29.224501,0
33,2036,No,3,12,Yes,No,21.626663,2038
33,2034,No,3,9,No,Yes,30.089211,2038
4,2038,No,5,10,Yes,Yes,31.304222,0
29,2039,No,3,9,No,Yes,27.55747,0
7,2032,No,5,7,No,Yes,28.818411,0
39,2039,Yes,6,9,Yes,Yes,29.281704,2036
33,2032,No,3,11,Yes,Yes,24.879135,2038
29,2034,No,3,13,No,Yes,19.740822,0
34,2034,No,3,8,No,Yes,21.841579,2038
39,2038,Yes,6,9,No,Yes,22.652412,2036
18,2035,No,5,7,Yes,Yes,27.361431,0
21,2039,No,4,10,No,No,32.30983,0
14,2032,No,5,9,Yes,Yes,24.70458,0
17,2040,No,6,9,Yes,No,31.270058,0
21,2035,No,4,9,Yes,No,33.529518,0
11,2032,No,7,11,No,Yes,21.628632,0
18,2037,No,5,9,Yes,Yes,34.974117,0
25,2040,No,5,9,Yes,No,31.268364,0
23,2033,No,2,11,Yes,Yes,15.978718,0
6,2035,No,6,9,Yes,Yes,19.790154,0
3,2036,Yes,5,9,No,No,20.543602,2034
6,2040,No,6,17,Yes,Yes,27.818384,0
8,2039,No,4,8,Yes,Yes,25.732395,0
13,2039,No,3,12,Yes,Yes,33.239513,0
23,2034,No,2,8,No,Yes,18.422277,0
5,2034,No,4,9,Yes,Yes,22.352743,0
38,2040,Yes,7,11,Yes,Yes,25.194616,2036
35,2039,Yes,3,12,Yes,Yes,32.528751,2038
21,2035,No,4,9,No,No,27.911205,0
13,2034,No,3,9,No,Yes,24.591097,0
7,2032,No,5,9,Yes,Yes,20.392878,0
20,2035,No,4,11,Yes,No,22.264799,0
16,2040,No,3,10,No,Yes,26.962463,0
36,2038,Yes,3,12,Yes,Yes,28.708036,2036
40,2039,Yes,4,10,Yes,Yes,25.501093,2036
24,2033,No,5,9,Yes,Yes,24.243725,0
36,2039,Yes,3,11,Yes,No,20.039043,2036
24,2034,No,5,9,Yes,Yes,36.272602,0
22,2032,No,5,9,Yes,Yes,31.844631,0
21,2032,No,4,9,Yes,No,18.984238,0
25,2036,No,5,11,Yes,No,30.771835,0
30,2032,No,6,9,No,No,30.602793,0
6,2037,No,6,8,No,Yes,33.459148,0
21,2040,No,4,11,No,Yes,26.571856,0
8,2033,No,4,12,No,Yes,21.251936,0
22,2035,No,5,9,No,No,23.801695,0
27,2036,No,6,11,No,No,28.020313,0
8,2033,No,4,9,Yes,No,26.115664,0
30,2035,No,6,9,Yes,Yes,33.477783,0
18,2035,No,5,18,Yes,Yes,25.186819,0
16,2037,No,3,9,No,Yes,29.044727,0
30,2033,No,6,9,No,Yes,23.741453,0
13,2032,No,3,9,No,Yes,24.135281,0
13,2038,No,3,13,No,No,27.172501,0
35,2037,No,3,9,Yes,Yes,31.58264,2038
38,2034,No,7,9,No,No,22.243647,2036
29,2037,No,3,9,No,Yes,24.976889,0
15,2032,No,5,8,No,Yes,25.472473,0
13,2036,No,3,9,No,Yes,18.424673,0
12,2037,No,5,11,No,Yes,31.652739,0
16,2039,No,3,0,Yes,No,19.811483,0
18,2037,No,5,9,Yes,No,31.763172,0
26,2033,No,4,10,No,Yes,29.525454,0
13,2037,No,3,9,No,Yes,18.586895,0
28,2036,No,3,8,Yes,Yes,22.216295,0
4,2040,No,5,12,No,Yes,19.633951,0
36,2032,No,3,9,Yes,Yes,18.177095,2036
26,2033,No,4,0,No,No,32.057529,0
6,2038,No,6,12,Yes,No,23.404707,0
11,2040,No,7,11,Yes,Yes,20.144291,0
34,2032,No,3,9,No,No,31.575741,2038
13,2035,No,3,19,No,No,22.296921,0
5,2037,No,4,9,Yes,No,25.772198,0
2,2036,Yes,6,7,Yes,Yes,18.044689,2034
26,2032,No,4,9,No,Yes,20.478579,0
20,2036,No,4,8,Yes,Yes,25.758322,0
19,2037,No,5,9,Yes,No,32.984966,0
22,2040,No,5,11,Yes,Yes,26.396057,0
30,2039,No,6,11,No,Yes,32.018208,0
26,2037,No,4,17,No,No,21.896215,0
36,2036,Yes,3,9,Yes,Yes,22.101421,2036
5,2036,No,4,11,Yes,Yes,26.807856,0
12,2036,No,5,9,No,No,25.908817,0
29,2033,No,3,12,Yes,Yes,32.861233,0
26,2033,No,4,9,Yes,Yes,24.898645,0
5,2035,No,4,9,No,No,28.195915,0
9,2040,No,3,9,Yes,Yes,25.292967,0
29,2035,No,3,12,Yes,Yes,35.505634,0
22,2032,No,5,9,Yes,Yes,30.559288,0
10,2032,No,6,9,Yes,Yes,26.109846,0
16,2032,No,3,10,No,Yes,29.04591,0
4,2040,No,5,11,No,Yes,20.166735,0
35,2032,No,3,10,Yes,No,25.177624,2038
26,2035,No,4,13,Yes,Yes,20.372087,0
15,2034,No,5,10,Yes,No,22.756374,0
38,2033,No,7,16,Yes,Yes,32.784428,2036
25,2036,No,5,11,No,Yes,23.565441,0
30,2036,No,6,19,No,Yes,27.53933,0
23,2036,No,2,10,No,Yes,32.942497,0
18,2037,No,5,10,No,Yes,31.131956,0
28,2039,No,3,8,Yes,Yes,28.7451,0
24,2036,No,5,9,Yes,Yes,21.141409,0
33,2040,Yes,3,10,Yes,Yes,21.588274,2038
40,2040,Yes,4,12,Yes,Yes,25.371836,2036
18,2038,No,5,11,No,No,26.951515,0
17,2038,No,6,9,No,No,23.749031,0
32,2039,Yes,3,9,No,Yes,27.845518,2038
37,2039,Yes,6,10,Yes,No,23.954695,2036
19,2036,No,5,8,Yes,Yes,18.59803,0
26,2037,No,4,9,Yes,Yes,31.612371,0
24,2035,No,5,9,Yes,No,23.567053,0
39,2039,Yes,6,10,No,Yes,30.539133,2036
37,2032,No,6,12,Yes,No,18.204388,2036
28,2036,No,3,9,No,No,17.621552,0
23,2040,No,2,9,Yes,Yes,19.338211,0
37,2032,No,6,10,Yes,No,35.106937,2036
29,2039,No,3,11,Yes,Yes,17.390488,0
32,2038,Yes,3,11,No,Yes,28.602541,2038
37,2036,Yes,6,9,Yes,No,24.07168,2036
34,2034,No,3,9,Yes,Yes,23.10976,2038
35,2033,No,3,9,Yes,Yes,35.267532,2038
28,2035,No,3,14,Yes,Yes,22.2691,0
5,2036,No,4,9,Yes,Yes,33.352287,0
30,2033,No,6,9,Yes,No,22.608166,0
2,2038,Yes,6,9,Yes,No,27.07971,2034
18,2037,No,5,10,Yes,Yes,35.047504,0
16,2036,No,3,11,Yes,Yes,30.347355,0
14,2034,No,5,9,Yes,No,26.131536,0
34,2037,No,3,12,Yes,Yes,31.743931,2038
25,2034,No,5,9,Yes,No,26.75388,0
1,2036,Yes,6,9,No,Yes,25.172634,2034
15,2037,No,5,11,No,Yes,26.262207,0
30,2039,No,6,13,Yes,No,29.84671,0
39,2032,No,6,12,Yes,Yes,18.806896,2036
25,2040,No,5,14,No,Yes,27.204311,0
32,2040,Yes,3,15,Yes,No,27.522537,2038
25,2032,No,5,9,Yes,Yes,30.367382,0
10,2037,No,6,10,Yes,Yes,31.820488,0
36,2036,Yes,3,8,Yes,No,28.801483,2036
23,2037,No,2,15,Yes,No,29.860428,0
11,2035,No,7,9,No,Yes,19.962368,0
14,2037,No,5,11,Yes,No,22.094759,0
36,2036,Yes,3,9,Yes,Yes,26.190525,2036
5,2037,No,4,10,Yes,Yes,25.111483,0
31,2036,No,3,11,No,No,27.74658,2038
37,2040,Yes,6,8,Yes,No,30.810408,2036
36,2034,No,3,9,No,Yes,31.587231,2036
9,2033,No,3,12,Yes,No,31.909817,0
30,2033,No,6,9,No,Yes,19.161873,0
33,2034,No,3,9,Yes,Yes,27.935028,2038
27,2034,No,6,8,No,Yes,19.798431,0
33,2033,No,3,10,No,Yes,16.688965,2038
13,2040,No,3,13,Yes,No,30.218924,0
24,2034,No,5,9,No,No,24.870882,0
27,2037,No,6,9,No,No,18.112913,0
23,2033,No,2,10,No,Yes,22.460567,0
25,2036,No,5,9,Yes,No,26.549219,0
3,2035,Yes,5,13,No,Yes,21.678335,2034
10,2036,No,6,19,No,Yes,26.765795,0
27,2036,No,6,9,Yes,No,22.852089,0
12,2033,No,5,12,No,Yes,24.811455,0
15,2037,No,5,9,No,No,34.476177,0
25,2032,No,5,9,No,Yes,25.429676,0
26,2032,No,4,10,Yes,No,30.178671,0
23,2033,No,2,13,Yes,Yes,29.87533,0
14,2036,No,5,9,Yes,No,23.037928,0
5,2037,No,4,12,No,Yes,29.867973,0
32,2032,No,3,10,No,Yes,35.154037,2038
25,2035,No,5,9,No,No,21.846447,0
12,2038,No,5,9,Yes,No,20.323755,0
32,2038,Yes,3,9,Yes,Yes,23.642233,2038
31,2032,No,3,9,No,No,26.125,2038
39,2032,No,6,9,Yes,No,18.86758,2036
13,2040,No,3,10,No,Yes,21.710505,0
12,2040,No,5,7,Yes,Yes,29.913652,0
25,2033,No,5,14,No,No,30.106314,0
24,2039,No,5,9,No,Yes,20.016773,0
2,2033,No,6,14,No,Yes,32.847187,2034
8,2036,No,4,11,No,Yes,16.110682,0
6,2034,No,6,11,No,No,28.243628,0
38,2035,No,7,9,No,No,28.738686,2036
14,2032,No,5,8,No,Yes,25.322107,0
14,2033,No,5,10,No,Yes,30.446093,0
6,2036,No,6,9,No,Yes,24.654282,0
4,2039,No,5,9,No,No,19.022442,0
7,2032,No,5,10,Yes,Yes,31.207495,0
7,2040,No,5,13,Yes,No,35.991966,0
13,2034,No,3,9,Yes,Yes,19.739126,0
30,2035,No,6,13,No,No,30.034592,0
40,2037,Yes,4,15,Yes,No,24.584993,2036
29,2036,No,3,0,No,Yes,21.959793,0
23,2034,No,2,9,Yes,Yes,33.112202,0
10,2036,No,6,9,No,No,17.069822,0
21,2036,No,4,8,No,Yes,16.945841,0
28,2036,No,3,9,Yes,Yes,31.706036,0
5,2033,No,4,9,No,No,25.975365,0
3,2032,No,5,17,No,Yes,31.742559,2034
38,2036,Yes,7,9,Yes,No,19.379532,2036
37,2036,Yes,6,11,No,Yes,19.812504,2036
18,2039,No,5,19,No,Yes,27.090353,0
16,2032,No,3,9,No,Yes,23.841944,0
12,2035,No,5,10,No,Yes,21.764923,0
4,2034,No,5,11,Yes,Yes,20.915342,0
40,2039,Yes,4,9,Yes,No,21.248425,2036
34,2036,No,3,9,No,Yes,19.00057,2038
23,2034,No,2,10,Yes,Yes,27.327265,0
30,2032,No,6,13,No,Yes,27.480228,0
12,2035,No,5,8,Yes,No,24.03471,0
13,2039,No,3,9,Yes,Yes,24.846344,0
30,2034,No,6,18,Yes,No,25.728376,0
18,2039,No,5,9,Yes,Yes,20.256975,0
8,2035,No,4,10,Yes,No,28.785461,0
39,2035,No,6,9,No,Yes,23.166817,2036
1,2032,No,6,8,No,No,32.772987,2034
33,2040,Yes,3,9,Yes,Yes,23.057018,2038
9,2036,No,3,8,No,Yes,19.117859,0
16,2032,No,3,13,Yes,Yes,20.728252,0
16,2035,No,3,9,Yes,No,28.336979,0
38,2040,Yes,7,9,No,Yes,16.331366,2036
24,2035,No,5,9,Yes,Yes,25.977451,0
13,2037,No,3,9,No,Yes,30.459789,0
33,2038,Yes,3,8,No,Yes,16.476236,2038
31,2039,Yes,3,9,Yes,Yes,25.499769,2038
29,2039,No,3,13,Yes,Yes,23.080669,0
40,2035,No,4,9,Yes,No,28.477001,2036
21,2039,No,4,8,No,No,32.434109,0
1,2039,Yes,6,14,Yes,Yes,22.919947,2034
27,2040,No,6,8,No,Yes,27.898874,0
32,2033,No,3,7,No,Yes,29.584198,2038
5,2036,No,4,9,No,Yes,22.712568,0
16,2034,No,3,11,Yes,Yes,27.420549,0
39,2037,Yes,6,17,No,No,31.199913,2036
28,2034,No,3,9,Yes,Yes,22.130939,0
39,2033,No,6,9,No,Yes,26.626024,2036
38,2035,No,7,9,No,Yes,29.677023,2036
11,2035,No,7,9,Yes,Yes,21.84878,0
22,2033,No,5,10,Yes,Yes,21.404093,0
14,2034,No,5,13,Yes,Yes,30.908234,0
8,2032,No,4,9,Yes,Yes,28.636143,0
22,2032,No,5,17,Yes,No,25.748606,0
